competition_id,season_id,match_id,location,shot_outcome,shot_statsbomb_xg,under_pressure,shot_type,shot_body_part,shot_one_on_one,x,y,goalkeeper_location,num_opposing_players,x_gk,y_gk,goal
9,281,3895302,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,281,3895292,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,281,3895333,"[108.2, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.2,40.1,,,,,1
9,281,3895333,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,281,3895340,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,281,3895074,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,281,3895086,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,281,3895182,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
9,27,3890401,"[108.0, 40.0]",Off T,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[118.9, 40.2]",1.0,118.9,40.2,0
9,27,3890385,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890287,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890563,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890548,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890548,"[108.0, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.1,,,,,1
9,27,3890544,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
9,27,3890539,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
9,27,3890534,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
9,27,3890529,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
9,27,3890523,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890518,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890508,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890499,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890499,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
9,27,3890494,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890487,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890486,"[108.0, 40.0]",Saved,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,0
9,27,3890485,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
9,27,3890480,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890479,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890477,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890472,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890469,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890463,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890459,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890449,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890436,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890433,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
9,27,3890430,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890430,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890427,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890425,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890416,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890413,"[108.2, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.2,40.1,,,,,1
9,27,3890412,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890407,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890400,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
9,27,3890391,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
9,27,3890388,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
9,27,3890374,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890367,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890366,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890360,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890358,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890358,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890356,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890354,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890351,"[108.1, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.0,,,,,1
9,27,3890351,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890348,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
9,27,3890341,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890338,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
9,27,3890334,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890334,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890331,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
9,27,3890330,"[108.1, 40.1]",Off T,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.0, 40.2]",1.0,119.0,40.2,0
9,27,3890329,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890327,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
9,27,3890322,"[108.1, 40.1]",Off T,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.9, 40.0]",1.0,119.9,40.0,0
9,27,3890318,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890316,"[108.0, 40.0]",Off T,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.0, 40.8]",1.0,119.0,40.8,0
9,27,3890314,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
9,27,3890308,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890308,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890307,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890302,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890301,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890300,"[108.2, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.2,40.1,,,,,1
9,27,3890298,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890293,"[108.1, 40.1]",Saved,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,0
9,27,3890292,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890292,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890285,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890285,"[108.0, 40.0]",Off T,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[120.0, 39.9]",1.0,120.0,39.9,0
9,27,3890280,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890279,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
9,27,3890278,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890278,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
9,27,3890277,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
9,27,3890275,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
9,27,3890270,"[108.0, 40.0]",Post,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.4, 40.5]",1.0,119.4,40.5,0
9,27,3890266,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890266,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
9,27,3890265,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
9,27,3890262,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
1267,107,3923880,"[108.0, 40.0]",Post,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[120.0, 40.1]",1.0,120.0,40.1,0
1267,107,3923880,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
1267,107,3923880,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3923880,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3923880,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3923880,"[107.9, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,1
1267,107,3923880,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
1267,107,3923880,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
1267,107,3923880,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3923880,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
1267,107,3923880,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3923880,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3923880,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3923880,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
1267,107,3922837,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
1267,107,3922837,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922837,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
1267,107,3922837,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
1267,107,3922837,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922837,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922837,"[108.0, 40.0]",Off T,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.5, 39.9]",1.0,119.5,39.9,0
1267,107,3922837,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
1267,107,3922837,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922837,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922837,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
1267,107,3922242,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
1267,107,3922242,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922242,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
1267,107,3922242,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922242,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922242,"[108.0, 40.0]",Post,0.7835,,Penalty,Left Foot,True,108.0,40.0,"[119.6, 40.3]",1.0,119.6,40.3,0
1267,107,3922242,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922242,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922242,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922242,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922242,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922239,"[108.1, 40.1]",Post,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[118.5, 40.4]",1.0,118.5,40.4,0
1267,107,3922659,"[108.1, 40.1]",Saved,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,0
1267,107,3922658,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.6, 39.7]",1.0,119.6,39.7,0
1267,107,3922658,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922658,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.5, 39.4]",1.0,119.5,39.4,0
1267,107,3922658,"[108.0, 40.0]",Post,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[120.0, 40.3]",1.0,120.0,40.3,0
1267,107,3922658,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.3, 40.0]",1.0,119.3,40.0,0
1267,107,3922658,"[108.0, 40.0]",Saved,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,0
1267,107,3922658,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922658,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922658,"[108.1, 40.0]",Saved,0.7835,,Penalty,Left Foot,True,108.1,40.0,"[119.4, 40.1]",1.0,119.4,40.1,0
1267,107,3922244,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
1267,107,3922356,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
1267,107,3922356,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
1267,107,3922243,"[108.1, 40.1]",Post,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.4, 39.9]",1.0,119.4,39.9,0
1267,107,3922241,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Off T,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.0, 40.1]",1.0,119.0,40.1,0
1267,107,3922240,"[108.0, 40.0]",Off T,0.7835,,Penalty,Left Foot,True,108.0,40.0,"[118.7, 39.6]",1.0,118.7,39.6,0
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3922240,"[108.0, 40.0]",Post,0.7835,,Penalty,Right Foot,True,108.0,40.0,"[119.4, 39.7]",1.0,119.4,39.7,0
1267,107,3922240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3920385,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
1267,107,3920410,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
1267,107,3920410,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3920410,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
1267,107,3920407,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
1267,107,3920405,"[108.1, 40.1]",Post,0.7835,,Penalty,Right Foot,True,108.1,40.1,"[119.9, 39.8]",1.0,119.9,39.8,0
1267,107,3920402,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
1267,107,3920398,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
1267,107,3920392,"[108.1, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.1,40.1,,,,,1
1267,107,3920391,"[108.1, 40.1]",Off T,0.7835,,Penalty,Left Foot,True,108.1,40.1,"[119.5, 40.0]",1.0,119.5,40.0,0
1267,107,3920390,"[108.1, 40.1]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.1,,,,,1
16,4,22912,"[108.2, 40.1]",Goal,0.7835,,Penalty,Left Foot,,108.2,40.1,,,,,1
16,27,18243,"[108.0, 40.0]",Post,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,0
16,27,18243,"[109.0, 41.0]",Goal,0.7835,,Penalty,Right Foot,,109.0,41.0,,,,,1
16,27,18243,"[109.0, 41.0]",Goal,0.7835,,Penalty,Left Foot,,109.0,41.0,,,,,1
16,27,18243,"[109.0, 41.0]",Goal,0.7835,,Penalty,Left Foot,,109.0,41.0,,,,,1
16,27,18243,"[109.0, 41.0]",Goal,0.7835,,Penalty,Right Foot,,109.0,41.0,,,,,1
16,27,18243,"[109.0, 41.0]",Goal,0.7835,,Penalty,Left Foot,,109.0,41.0,,,,,1
16,27,18243,"[109.0, 41.0]",Goal,0.7835,,Penalty,Left Foot,,109.0,41.0,,,,,1
16,27,18243,"[109.0, 41.0]",Goal,0.7835,,Penalty,Right Foot,,109.0,41.0,,,,,1
16,27,18243,"[109.0, 41.0]",Post,0.7835,,Penalty,Right Foot,,109.0,41.0,,,,,0
16,27,18243,"[109.0, 41.0]",Goal,0.7835,,Penalty,Right Foot,,109.0,41.0,,,,,1
16,25,18241,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
16,24,18240,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
16,23,18237,"[109.0, 41.0]",Saved,0.7835,,Penalty,Left Foot,,109.0,41.0,,,,,0
16,23,18237,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
16,23,18237,"[108.0, 40.0]",Saved,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,0
16,23,18237,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
16,23,18237,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
16,23,18237,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
16,23,18237,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
16,23,18237,"[108.0, 40.0]",Saved,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,0
16,23,18237,"[108.0, 40.0]",Goal,0.7835,,Penalty,Left Foot,,108.0,40.0,,,,,1
16,23,18237,"[108.0, 40.0]",Saved,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,0
16,23,18237,"[108.0, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.0,40.0,,,,,1
16,37,2302764,"[107.9, 39.9]",Saved,0.7835,,Penalty,Right Foot,True,107.9,39.9,"[119.5, 40.3]",1.0,119.5,40.3,0
16,37,2302764,"[108.2, 40.1]",Off T,0.7835,,Penalty,Left Foot,True,108.2,40.1,"[119.1, 40.1]",1.0,119.1,40.1,0
16,37,2302764,"[107.9, 40.1]",Goal,0.7835,,Penalty,Right Foot,,107.9,40.1,,,,,1
16,37,2302764,"[107.9, 40.1]",Saved,0.7835,,Penalty,Right Foot,True,107.9,40.1,"[119.0, 40.3]",1.0,119.0,40.3,0
16,37,2302764,"[107.8, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.8,40.0,,,,,1
16,37,2302764,"[107.9, 40.0]",Goal,0.7835,,Penalty,Right Foot,,107.9,40.0,,,,,1
16,37,2302764,"[108.0, 40.1]",Saved,0.7835,,Penalty,Left Foot,True,108.0,40.1,"[119.0, 40.3]",1.0,119.0,40.3,0
16,37,2302764,"[108.1, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.0,,,,,1
16,37,2302764,"[108.1, 40.0]",Goal,0.7835,,Penalty,Right Foot,,108.1,40.0,,,,,1
